"kommunenr_2024","år","timer","kilder"
"5516",2019,8791,"1919+5414+5516"
"5516",2020,8185,"1919+5414+5516"
"5516",2021,7215,"1919+5414+5516"
"5516",2022,7800,"1919+5414+5516"
"5516",2023,6392,"1919+5414+5516"
"5516",2024,6074,"1919+5414+5516"
"5516",2025,5349,"1919+5414+5516"
"5518",2009,1520,"1920+5415+5518"
"5518",2010,1912,"1920+5415+5518"
"5518",2011,2022,"1920+5415+5518"
"5518",2012,2538,"1920+5415+5518"
"5518",2013,24792,"1920+5415+5518"
"5518",2014,24180,"1920+5415+5518"
"5518",2015,35094,"1920+5415+5518"
"5518",2016,37613,"1920+5415+5518"
"5518",2017,26831,"1920+5415+5518"
"5518",2018,32765,"1920+5415+5518"
"5518",2019,38393,"1920+5415+5518"
"5518",2020,35422,"1920+5415+5518"
"5518",2021,33226,"1920+5415+5518"
"5518",2022,31486,"1920+5415+5518"
"5518",2023,28977,"1920+5415+5518"
"5518",2024,23472,"1920+5415+5518"
"5518",2025,22696,"1920+5415+5518"
"5520",2009,19853,"1922+5416+5520"
"5520",2010,19828,"1922+5416+5520"
"5520",2011,21070,"1922+5416+5520"
"5520",2012,31668,"1922+5416+5520"
"5520",2013,45112,"1922+5416+5520"
"5520",2014,45277,"1922+5416+5520"
"5520",2015,39778,"1922+5416+5520"
"5520",2016,54496,"1922+5416+5520"
"5520",2017,48285,"1922+5416+5520"
"5520",2018,70230,"1922+5416+5520"
"5520",2019,72737,"1922+5416+5520"
"5520",2020,60788,"1922+5416+5520"
"5520",2021,46768,"1922+5416+5520"
"5520",2022,44348,"1922+5416+5520"
"5520",2023,34522,"1922+5416+5520"
"5520",2024,37824,"1922+5416+5520"
"5520",2025,38128,"1922+5416+5520"
"5522",2009,13522,"1923+5417+5522"
"5522",2010,14912,"1923+5417+5522"
"5522",2011,16780,"1923+5417+5522"
"5522",2012,17207,"1923+5417+5522"
"5522",2013,26852,"1923+5417+5522"
"5522",2014,26348,"1923+5417+5522"
"5522",2015,26989,"1923+5417+5522"
"5522",2016,19667,"1923+5417+5522"
"5522",2017,19154,"1923+5417+5522"
"5522",2018,18936,"1923+5417+5522"
"5522",2019,21881,"1923+5417+5522"
"5522",2020,21460,"1923+5417+5522"
"5522",2021,19430,"1923+5417+5522"
"5522",2022,19660,"1923+5417+5522"
"5522",2023,23532,"1923+5417+5522"
"5522",2024,25925,"1923+5417+5522"
"5522",2025,22954,"1923+5417+5522"
"5524",2009,15333,"1924+5418+5524"
"5524",2010,13785,"1924+5418+5524"
"5524",2011,16948,"1924+5418+5524"
"5524",2012,16009,"1924+5418+5524"
"5524",2013,17901,"1924+5418+5524"
"5524",2014,18539,"1924+5418+5524"
"5524",2015,15224,"1924+5418+5524"
"5524",2016,27514,"1924+5418+5524"
"5524",2017,21856,"1924+5418+5524"
"5524",2018,21114,"1924+5418+5524"
"5524",2019,38988,"1924+5418+5524"
"5524",2020,40605,"1924+5418+5524"
"5524",2021,27228,"1924+5418+5524"
"5524",2022,24269,"1924+5418+5524"
"5524",2023,23136,"1924+5418+5524"
"5524",2024,27215,"1924+5418+5524"
"5524",2025,27707,"1924+5418+5524"
"5526",2009,19173,"1925+5419+5526"
"5526",2010,21612,"1925+5419+5526"
"5526",2011,19928,"1925+5419+5526"
"5526",2012,15751,"1925+5419+5526"
"5526",2013,15886,"1925+5419+5526"
"5526",2014,18646,"1925+5419+5526"
"5526",2015,16927,"1925+5419+5526"
"5526",2016,18411,"1925+5419+5526"
"5526",2017,18158,"1925+5419+5526"
"5526",2018,21232,"1925+5419+5526"
"5526",2019,20012,"1925+5419+5526"
"5526",2020,21193,"1925+5419+5526"
"5526",2021,21087,"1925+5419+5526"
"5526",2022,19420,"1925+5419+5526"
"5526",2023,36046,"1925+5419+5526"
"5526",2024,25816,"1925+5419+5526"
"5526",2025,15100,"1925+5419+5526"
"5528",2009,10085,"1926+5420+5528"
"5528",2010,20501,"1926+5420+5528"
"5528",2011,19596,"1926+5420+5528"
"5528",2012,23282,"1926+5420+5528"
"5528",2013,17972,"1926+5420+5528"
"5528",2014,21051,"1926+5420+5528"
"5528",2015,24641,"1926+5420+5528"
"5528",2016,18965,"1926+5420+5528"
"5528",2017,14881,"1926+5420+5528"
"5528",2018,12319,"1926+5420+5528"
"5528",2019,16480,"1926+5420+5528"
"5528",2020,15720,"1926+5420+5528"
"5528",2021,12421,"1926+5420+5528"
"5528",2022,12381,"1926+5420+5528"
"5528",2023,14907,"1926+5420+5528"
"5528",2024,14045,"1926+5420+5528"
"5528",2025,13056,"1926+5420+5528"
"5530",2009,117263,"1927+1928+1929+1931+5421+5530"
"5530",2010,110787,"1927+1928+1929+1931+5421+5530"
"5530",2011,131211,"1927+1928+1929+1931+5421+5530"
"5530",2012,112092,"1927+1928+1929+1931+5421+5530"
"5530",2013,149104,"1927+1928+1929+1931+5421+5530"
"5530",2014,157407,"1927+1928+1929+1931+5421+5530"
"5530",2015,167587,"1927+1928+1929+1931+5421+5530"
"5530",2016,162196,"1927+1928+1929+1931+5421+5530"
"5530",2017,154711,"1927+1928+1929+1931+5421+5530"
"5530",2018,146292,"1927+1928+1929+1931+5421+5530"
"5530",2019,176245,"1927+1928+1929+1931+5421+5530"
"5530",2020,199777,"1927+1928+1929+1931+5421+5530"
"5530",2021,194295,"1927+1928+1929+1931+5421+5530"
"5530",2022,194531,"1927+1928+1929+1931+5421+5530"
"5530",2023,171693,"1927+1928+1929+1931+5421+5530"
"5530",2024,131692,"1927+1928+1929+1931+5421+5530"
"5530",2025,118740,"1927+1928+1929+1931+5421+5530"
"5532",2009,37109,"1933+5422+5532"
"5532",2010,40697,"1933+5422+5532"
"5532",2011,34983,"1933+5422+5532"
"5532",2012,51186,"1933+5422+5532"
"5532",2013,45523,"1933+5422+5532"
"5532",2014,42199,"1933+5422+5532"
"5532",2015,53059,"1933+5422+5532"
"5532",2016,45341,"1933+5422+5532"
"5532",2017,61645,"1933+5422+5532"
"5532",2018,82656,"1933+5422+5532"
"5532",2019,66394,"1933+5422+5532"
"5532",2020,63586,"1933+5422+5532"
"5532",2021,66858,"1933+5422+5532"
"5532",2022,74265,"1933+5422+5532"
"5532",2023,69014,"1933+5422+5532"
"5532",2024,66565,"1933+5422+5532"
"5532",2025,58315,"1933+5422+5532"
"5534",2009,22195,"1936+5423+5534"
"5534",2010,29707,"1936+5423+5534"
"5534",2011,34014,"1936+5423+5534"
"5534",2012,28685,"1936+5423+5534"
"5534",2013,31848,"1936+5423+5534"
"5534",2014,30537,"1936+5423+5534"
"5534",2015,31515,"1936+5423+5534"
"5534",2016,27173,"1936+5423+5534"
"5534",2017,25111,"1936+5423+5534"
"5534",2018,29375,"1936+5423+5534"
"5534",2019,29375,"1936+5423+5534"
"5534",2020,22751,"1936+5423+5534"
"5534",2021,22350,"1936+5423+5534"
"5534",2022,23942,"1936+5423+5534"
"5534",2023,21710,"1936+5423+5534"
"5534",2024,23533,"1936+5423+5534"
"5534",2025,27438,"1936+5423+5534"
"5536",2009,32429,"1938+5424+5536"
"5536",2010,34301,"1938+5424+5536"
"5536",2011,29851,"1938+5424+5536"
"5536",2012,26795,"1938+5424+5536"
"5536",2013,32012,"1938+5424+5536"
"5536",2014,32930,"1938+5424+5536"
"5536",2015,24464,"1938+5424+5536"
"5536",2016,31842,"1938+5424+5536"
"5536",2017,34400,"1938+5424+5536"
"5536",2018,31648,"1938+5424+5536"
"5536",2019,32482,"1938+5424+5536"
"5536",2020,27427,"1938+5424+5536"
"5536",2021,29547,"1938+5424+5536"
"5536",2022,29189,"1938+5424+5536"
"5536",2023,25563,"1938+5424+5536"
"5536",2024,23687,"1938+5424+5536"
"5536",2025,25137,"1938+5424+5536"
"5538",2009,9941,"1939+5425+5538"
"5538",2010,9640,"1939+5425+5538"
"5538",2011,7702,"1939+5425+5538"
"5538",2012,20122,"1939+5425+5538"
"5538",2013,25600,"1939+5425+5538"
"5538",2014,28369,"1939+5425+5538"
"5538",2015,32970,"1939+5425+5538"
"5538",2016,23643,"1939+5425+5538"
"5538",2017,27453,"1939+5425+5538"
"5538",2018,33564,"1939+5425+5538"
"5538",2019,36770,"1939+5425+5538"
"5538",2020,29041,"1939+5425+5538"
"5538",2021,46675,"1939+5425+5538"
"5538",2022,43471,"1939+5425+5538"
"5538",2023,39838,"1939+5425+5538"
"5538",2024,50910,"1939+5425+5538"
"5538",2025,52330,"1939+5425+5538"
"5540",2009,3556,"1940+5426+5540"
"5540",2010,5923,"1940+5426+5540"
"5540",2011,8845,"1940+5426+5540"
"5540",2012,13830,"1940+5426+5540"
"5540",2013,19225,"1940+5426+5540"
"5540",2014,20540,"1940+5426+5540"
"5540",2015,17525,"1940+5426+5540"
"5540",2016,14037,"1940+5426+5540"
"5540",2017,11856,"1940+5426+5540"
"5540",2018,23483,"1940+5426+5540"
"5540",2019,23048,"1940+5426+5540"
"5540",2020,20961,"1940+5426+5540"
"5540",2021,23642,"1940+5426+5540"
"5540",2022,27582,"1940+5426+5540"
"5540",2023,30086,"1940+5426+5540"
"5540",2024,26094,"1940+5426+5540"
"5540",2025,22084,"1940+5426+5540"
"5542",2009,100993,"1941+5427+5542"
"5542",2010,95183,"1941+5427+5542"
"5542",2011,93767,"1941+5427+5542"
"5542",2012,88841,"1941+5427+5542"
"5542",2013,52466,"1941+5427+5542"
"5542",2014,50594,"1941+5427+5542"
"5542",2015,63839,"1941+5427+5542"
"5542",2016,71871,"1941+5427+5542"
"5542",2017,75729,"1941+5427+5542"
"5542",2018,75234,"1941+5427+5542"
"5542",2019,82486,"1941+5427+5542"
"5542",2020,78305,"1941+5427+5542"
"5542",2021,76814,"1941+5427+5542"
"5542",2022,77007,"1941+5427+5542"
"5542",2023,81604,"1941+5427+5542"
"5542",2024,75077,"1941+5427+5542"
"5542",2025,83852,"1941+5427+5542"
"5544",2009,47474,"1942+5428+5544"
"5544",2010,57014,"1942+5428+5544"
"5544",2011,55728,"1942+5428+5544"
"5544",2012,59222,"1942+5428+5544"
"5544",2013,38811,"1942+5428+5544"
"5544",2014,40650,"1942+5428+5544"
"5544",2015,35123,"1942+5428+5544"
"5544",2016,34773,"1942+5428+5544"
"5544",2017,36459,"1942+5428+5544"
"5544",2018,46371,"1942+5428+5544"
"5544",2019,86595,"1942+5428+5544"
"5544",2020,109634,"1942+5428+5544"
"5544",2021,86163,"1942+5428+5544"
"5544",2022,83854,"1942+5428+5544"
"5544",2023,92158,"1942+5428+5544"
"5544",2024,96232,"1942+5428+5544"
"5544",2025,108609,"1942+5428+5544"
"5546",2009,14357,"1943+5429+5546"
"5546",2010,17113,"1943+5429+5546"
"5546",2011,21229,"1943+5429+5546"
"5546",2012,21421,"1943+5429+5546"
"5546",2013,14811,"1943+5429+5546"
"5546",2014,20000,"1943+5429+5546"
"5546",2015,18051,"1943+5429+5546"
"5546",2016,24792,"1943+5429+5546"
"5546",2017,21764,"1943+5429+5546"
"5546",2018,23048,"1943+5429+5546"
"5546",2019,21553,"1943+5429+5546"
"5546",2020,22379,"1943+5429+5546"
"5546",2021,20995,"1943+5429+5546"
"5546",2022,31703,"1943+5429+5546"
"5546",2023,30862,"1943+5429+5546"
"5546",2024,30148,"1943+5429+5546"
"5546",2025,25099,"1943+5429+5546"
"5601",2009,50955,"2012+5403+5601"
"5601",2010,71121,"2012+5403+5601"
"5601",2011,86714,"2012+5403+5601"
"5601",2012,83201,"2012+5403+5601"
"5601",2013,79235,"2012+5403+5601"
"5601",2014,88881,"2012+5403+5601"
"5601",2015,93037,"2012+5403+5601"
"5601",2016,131900,"2012+5403+5601"
"5601",2017,156349,"2012+5403+5601"
"5601",2018,135741,"2012+5403+5601"
"5601",2019,94252,"2012+5403+5601"
"5601",2020,106054,"2012+5403+5601"
"5601",2021,186240,"2012+5403+5601"
"5601",2022,187959,"2012+5403+5601"
"5601",2023,238879,"2012+5403+5601"
"5601",2024,252425,"2012+5403+5601"
"5601",2025,258639,"2012+5403+5601"
"5603",2009,44483,"2004+2017+5406+5603"
"5603",2010,41894,"2004+2017+5406+5603"
"5603",2011,55472,"2004+2017+5406+5603"
"5603",2012,53223,"2004+2017+5406+5603"
"5603",2013,51806,"2004+2017+5406+5603"
"5603",2014,51557,"2004+2017+5406+5603"
"5603",2015,43156,"2004+2017+5406+5603"
"5603",2016,56968,"2004+2017+5406+5603"
"5603",2017,60067,"2004+2017+5406+5603"
"5603",2018,76684,"2004+2017+5406+5603"
"5603",2019,82856,"2004+2017+5406+5603"
"5603",2020,145003,"2004+2017+5406+5603"
"5603",2021,150206,"2004+2017+5406+5603"
"5603",2022,88002,"2004+2017+5406+5603"
"5603",2023,88863,"2004+2017+5406+5603"
"5603",2024,77234,"2004+2017+5406+5603"
"5603",2025,71832,"2004+2017+5406+5603"
"5605",2009,34347,"2030+5444+5605"
"5605",2010,87623,"2030+5444+5605"
"5605",2011,75678,"2030+5444+5605"
"5605",2012,97327,"2030+5444+5605"
"5605",2013,118195,"2030+5444+5605"
"5605",2014,120370,"2030+5444+5605"
"5605",2015,173234,"2030+5444+5605"
"5605",2016,133278,"2030+5444+5605"
"5605",2017,91238,"2030+5444+5605"
"5605",2018,70876,"2030+5444+5605"
"5605",2019,85285,"2030+5444+5605"
"5605",2020,78857,"2030+5444+5605"
"5605",2021,84451,"2030+5444+5605"
"5605",2022,99913,"2030+5444+5605"
"5605",2023,84254,"2030+5444+5605"
"5605",2024,75160,"2030+5444+5605"
"5605",2025,58343,"2030+5444+5605"
"5607",2009,65408,"2003+5405+5607"
"5607",2010,55547,"2003+5405+5607"
"5607",2011,60383,"2003+5405+5607"
"5607",2012,53218,"2003+5405+5607"
"5607",2013,38760,"2003+5405+5607"
"5607",2014,33313,"2003+5405+5607"
"5607",2015,54727,"2003+5405+5607"
"5607",2016,77133,"2003+5405+5607"
"5607",2017,72068,"2003+5405+5607"
"5607",2018,108057,"2003+5405+5607"
"5607",2019,203011,"2003+5405+5607"
"5607",2020,236285,"2003+5405+5607"
"5607",2021,240584,"2003+5405+5607"
"5607",2022,237089,"2003+5405+5607"
"5607",2023,209220,"2003+5405+5607"
"5607",2024,218274,"2003+5405+5607"
"5607",2025,213374,"2003+5405+5607"
"5610",2009,68615,"2021+5437+5610"
"5610",2010,60074,"2021+5437+5610"
"5610",2011,50979,"2021+5437+5610"
"5610",2012,46422,"2021+5437+5610"
"5610",2013,51956,"2021+5437+5610"
"5610",2014,53566,"2021+5437+5610"
"5610",2015,61237,"2021+5437+5610"
"5610",2016,61859,"2021+5437+5610"
"5610",2017,92752,"2021+5437+5610"
"5610",2018,204328,"2021+5437+5610"
"5610",2019,210967,"2021+5437+5610"
"5610",2020,201184,"2021+5437+5610"
"5610",2021,173638,"2021+5437+5610"
"5610",2022,111617,"2021+5437+5610"
"5610",2023,102543,"2021+5437+5610"
"5610",2024,110907,"2021+5437+5610"
"5610",2025,106467,"2021+5437+5610"
"5612",2009,4015,"2011+5430+5612"
"5612",2010,3447,"2011+5430+5612"
"5612",2011,12707,"2011+5430+5612"
"5612",2012,15348,"2011+5430+5612"
"5612",2013,18179,"2011+5430+5612"
"5612",2014,24459,"2011+5430+5612"
"5612",2015,16051,"2011+5430+5612"
"5612",2016,23079,"2011+5430+5612"
"5612",2017,22774,"2011+5430+5612"
"5612",2018,21879,"2011+5430+5612"
"5612",2019,21460,"2011+5430+5612"
"5612",2020,21511,"2011+5430+5612"
"5612",2021,22256,"2011+5430+5612"
"5612",2022,24232,"2011+5430+5612"
"5612",2023,30089,"2011+5430+5612"
"5612",2024,28533,"2011+5430+5612"
"5612",2025,23857,"2011+5430+5612"
"5614",2009,10437,"2014+5432+5614"
"5614",2010,11912,"2014+5432+5614"
"5614",2011,13693,"2014+5432+5614"
"5614",2012,8286,"2014+5432+5614"
"5614",2013,9273,"2014+5432+5614"
"5614",2014,6809,"2014+5432+5614"
"5614",2015,5474,"2014+5432+5614"
"5614",2016,6994,"2014+5432+5614"
"5614",2017,8355,"2014+5432+5614"
"5614",2018,8490,"2014+5432+5614"
"5614",2019,7272,"2014+5432+5614"
"5614",2020,8866,"2014+5432+5614"
"5614",2021,7837,"2014+5432+5614"
"5614",2022,10100,"2014+5432+5614"
"5614",2023,10951,"2014+5432+5614"
"5614",2024,12992,"2014+5432+5614"
"5614",2025,10715,"2014+5432+5614"
"5616",2009,6535,"2015+5433+5616"
"5616",2010,4905,"2015+5433+5616"
"5616",2011,4785,"2015+5433+5616"
"5616",2012,3916,"2015+5433+5616"
"5616",2013,4306,"2015+5433+5616"
"5616",2014,2214,"2015+5433+5616"
"5616",2015,3031,"2015+5433+5616"
"5616",2016,2606,"2015+5433+5616"
"5616",2017,3106,"2015+5433+5616"
"5616",2018,2394,"2015+5433+5616"
"5616",2019,3701,"2015+5433+5616"
"5616",2020,4082,"2015+5433+5616"
"5616",2021,2959,"2015+5433+5616"
"5616",2022,8269,"2015+5433+5616"
"5616",2023,13164,"2015+5433+5616"
"5616",2024,5508,"2015+5433+5616"
"5616",2025,4359,"2015+5433+5616"
"5618",2009,7508,"2018+5434+5618"
"5618",2010,7516,"2018+5434+5618"
"5618",2011,6908,"2018+5434+5618"
"5618",2012,9288,"2018+5434+5618"
"5618",2013,16216,"2018+5434+5618"
"5618",2014,17070,"2018+5434+5618"
"5618",2015,16677,"2018+5434+5618"
"5618",2016,15115,"2018+5434+5618"
"5618",2017,14927,"2018+5434+5618"
"5618",2018,16888,"2018+5434+5618"
"5618",2019,12995,"2018+5434+5618"
"5618",2020,11339,"2018+5434+5618"
"5618",2021,11726,"2018+5434+5618"
"5618",2022,13968,"2018+5434+5618"
"5618",2023,14159,"2018+5434+5618"
"5618",2024,18347,"2018+5434+5618"
"5618",2025,18545,"2018+5434+5618"
"5620",2009,22524,"2019+5435+5620"
"5620",2010,32794,"2019+5435+5620"
"5620",2011,19936,"2019+5435+5620"
"5620",2012,18867,"2019+5435+5620"
"5620",2013,11945,"2019+5435+5620"
"5620",2014,22044,"2019+5435+5620"
"5620",2015,15455,"2019+5435+5620"
"5620",2016,18375,"2019+5435+5620"
"5620",2017,14228,"2019+5435+5620"
"5620",2018,14526,"2019+5435+5620"
"5620",2019,16810,"2019+5435+5620"
"5620",2020,11120,"2019+5435+5620"
"5620",2021,10079,"2019+5435+5620"
"5620",2022,10026,"2019+5435+5620"
"5620",2023,9927,"2019+5435+5620"
"5620",2024,12473,"2019+5435+5620"
"5620",2025,12419,"2019+5435+5620"
"5622",2009,6981,"2020+5436+5622"
"5622",2010,5557,"2020+5436+5622"
"5622",2011,5726,"2020+5436+5622"
"5622",2012,19392,"2020+5436+5622"
"5622",2013,31132,"2020+5436+5622"
"5622",2014,50067,"2020+5436+5622"
"5622",2015,40473,"2020+5436+5622"
"5622",2016,41778,"2020+5436+5622"
"5622",2017,40254,"2020+5436+5622"
"5622",2018,50795,"2020+5436+5622"
"5622",2019,67682,"2020+5436+5622"
"5622",2020,67206,"2020+5436+5622"
"5622",2021,65348,"2020+5436+5622"
"5622",2022,54885,"2020+5436+5622"
"5622",2023,68820,"2020+5436+5622"
"5622",2024,64953,"2020+5436+5622"
"5622",2025,63438,"2020+5436+5622"
"5624",2009,19591,"2022+5438+5624"
"5624",2010,18064,"2022+5438+5624"
"5624",2011,18263,"2022+5438+5624"
"5624",2012,19214,"2022+5438+5624"
"5624",2013,22668,"2022+5438+5624"
"5624",2014,12166,"2022+5438+5624"
"5624",2015,12185,"2022+5438+5624"
"5624",2016,18607,"2022+5438+5624"
"5624",2017,22443,"2022+5438+5624"
"5624",2018,28854,"2022+5438+5624"
"5624",2019,24612,"2022+5438+5624"
"5624",2020,29710,"2022+5438+5624"
"5624",2021,27811,"2022+5438+5624"
"5624",2022,23503,"2022+5438+5624"
"5624",2023,20239,"2022+5438+5624"
"5624",2024,23350,"2022+5438+5624"
"5624",2025,22495,"2022+5438+5624"
"5626",2009,4445,"2023+5439+5626"
"5626",2010,7096,"2023+5439+5626"
"5626",2011,8042,"2023+5439+5626"
"5626",2012,6210,"2023+5439+5626"
"5626",2013,6671,"2023+5439+5626"
"5626",2014,7815,"2023+5439+5626"
"5626",2015,24932,"2023+5439+5626"
"5626",2016,18694,"2023+5439+5626"
"5626",2017,17114,"2023+5439+5626"
"5626",2018,16204,"2023+5439+5626"
"5626",2019,16428,"2023+5439+5626"
"5626",2020,14676,"2023+5439+5626"
"5626",2021,17069,"2023+5439+5626"
"5626",2022,16467,"2023+5439+5626"
"5626",2023,14849,"2023+5439+5626"
"5626",2024,15724,"2023+5439+5626"
"5626",2025,7321,"2023+5439+5626"
"5628",2009,12981,"2025+5441+5628"
"5628",2010,17563,"2025+5441+5628"
"5628",2011,17791,"2025+5441+5628"
"5628",2012,14960,"2025+5441+5628"
"5628",2013,17708,"2025+5441+5628"
"5628",2014,148049,"2025+5441+5628"
"5628",2015,136102,"2025+5441+5628"
"5628",2016,54175,"2025+5441+5628"
"5628",2017,35989,"2025+5441+5628"
"5628",2018,37211,"2025+5441+5628"
"5628",2019,53194,"2025+5441+5628"
"5628",2020,52404,"2025+5441+5628"
"5628",2021,56108,"2025+5441+5628"
"5628",2022,43831,"2025+5441+5628"
"5628",2023,33279,"2025+5441+5628"
"5628",2024,42174,"2025+5441+5628"
"5628",2025,40797,"2025+5441+5628"
"5630",2009,13601,"2024+5440+5630"
"5630",2010,14756,"2024+5440+5630"
"5630",2011,12916,"2024+5440+5630"
"5630",2012,7300,"2024+5440+5630"
"5630",2013,7706,"2024+5440+5630"
"5630",2014,15808,"2024+5440+5630"
"5630",2015,15400,"2024+5440+5630"
"5630",2016,15190,"2024+5440+5630"
"5630",2017,11497,"2024+5440+5630"
"5630",2018,9462,"2024+5440+5630"
"5630",2019,11959,"2024+5440+5630"
"5630",2020,11547,"2024+5440+5630"
"5630",2021,10461,"2024+5440+5630"
"5630",2022,8418,"2024+5440+5630"
"5630",2023,7235,"2024+5440+5630"
"5630",2024,5508,"2024+5440+5630"
"5630",2025,7309,"2024+5440+5630"
"5632",2009,5316,"2028+5443+5632"
"5632",2010,6989,"2028+5443+5632"
"5632",2011,10012,"2028+5443+5632"
"5632",2012,8584,"2028+5443+5632"
"5632",2013,8154,"2028+5443+5632"
"5632",2014,8213,"2028+5443+5632"
"5632",2015,10159,"2028+5443+5632"
"5632",2016,9659,"2028+5443+5632"
"5632",2017,9039,"2028+5443+5632"
"5632",2018,10548,"2028+5443+5632"
"5632",2019,14519,"2028+5443+5632"
"5632",2020,1571,"2028+5443+5632"
"5632",2021,43338,"2028+5443+5632"
"5632",2022,44543,"2028+5443+5632"
"5632",2023,40370,"2028+5443+5632"
"5632",2024,45118,"2028+5443+5632"
"5632",2025,47328,"2028+5443+5632"
"5634",2009,11938,"2002+5404+5634"
"5634",2010,16490,"2002+5404+5634"
"5634",2011,24684,"2002+5404+5634"
"5634",2012,23027,"2002+5404+5634"
"5634",2013,20527,"2002+5404+5634"
"5634",2014,16828,"2002+5404+5634"
"5634",2015,14566,"2002+5404+5634"
"5634",2016,13472,"2002+5404+5634"
"5634",2017,12633,"2002+5404+5634"
"5634",2018,20171,"2002+5404+5634"
"5634",2019,21772,"2002+5404+5634"
"5634",2020,19536,"2002+5404+5634"
"5634",2021,11881,"2002+5404+5634"
"5634",2022,11432,"2002+5404+5634"
"5634",2023,9728,"2002+5404+5634"
"5634",2024,9950,"2002+5404+5634"
"5634",2025,9466,"2002+5404+5634"
"5636",2009,6710,"2027+5442+5636"
"5636",2010,7111,"2027+5442+5636"
"5636",2011,9970,"2027+5442+5636"
"5636",2012,13885,"2027+5442+5636"
"5636",2013,16584,"2027+5442+5636"
"5636",2014,15298,"2027+5442+5636"
"5636",2015,19541,"2027+5442+5636"
"5636",2016,15550,"2027+5442+5636"
"5636",2017,15444,"2027+5442+5636"
"5636",2018,12285,"2027+5442+5636"
"5636",2019,9692,"2027+5442+5636"
"5636",2020,7218,"2027+5442+5636"
"5636",2021,7996,"2027+5442+5636"
"5636",2022,7167,"2027+5442+5636"
"5636",2023,4167,"2027+5442+5636"
"5636",2024,6830,"2027+5442+5636"
"5636",2025,8386,"2027+5442+5636"
"Rest",2009,536661,"1571+1612+1613+1617+1622+1636+1638+1805+1849+1850+1854+5011+5012+5013+5016+5023+5024+9999"
"Rest",2010,551904,"1571+1612+1613+1617+1622+1636+1638+1805+1849+1850+1854+5011+5012+5013+5016+5023+5024+9999"
"Rest",2011,559601,"1571+1612+1613+1617+1622+1636+1638+1805+1849+1850+1854+5011+5012+5013+5016+5023+5024+9999"
"Rest",2012,551585,"1571+1612+1613+1617+1622+1636+1638+1805+1849+1850+1854+5011+5012+5013+5016+5023+5024+9999"
"Rest",2013,556331,"1571+1612+1613+1617+1622+1636+1638+1805+1849+1850+1854+5011+5012+5013+5016+5023+5024+9999"
"Rest",2014,578092,"1571+1612+1613+1617+1622+1636+1638+1805+1849+1850+1854+5011+5012+5013+5016+5023+5024+9999"
"Rest",2015,587483,"1571+1612+1613+1617+1622+1636+1638+1805+1849+1850+1854+5011+5012+5013+5016+5023+5024+9999"
"Rest",2016,630512,"1571+1612+1613+1617+1622+1636+1638+1805+1849+1850+1854+5011+5012+5013+5016+5023+5024+9999"
"Rest",2017,614012,"1571+1612+1613+1617+1622+1636+1638+1805+1849+1850+1854+5011+5012+5013+5016+5023+5024+9999"
"Rest",2018,681349,"1571+1612+1613+1617+1622+1636+1638+1805+1849+1850+1854+5011+5012+5013+5016+5023+5024+9999"
"Rest",2019,625799,"1571+1612+1613+1617+1622+1636+1638+1805+1849+1850+1854+5011+5012+5013+5016+5023+5024+9999"
"Rest",2020,0,"1571+1612+1613+1617+1622+1636+1638+1805+1849+1850+1854+5011+5012+5013+5016+5023+5024+9999"
"Rest",2021,0,"1571+1612+1613+1617+1622+1636+1638+1805+1849+1850+1854+5011+5012+5013+5016+5023+5024+9999"
"Rest",2022,0,"1571+1612+1613+1617+1622+1636+1638+1805+1849+1850+1854+5011+5012+5013+5016+5023+5024+9999"
"Rest",2023,0,"1571+1612+1613+1617+1622+1636+1638+1805+1849+1850+1854+5011+5012+5013+5016+5023+5024+9999"
