"år","kommunenr_2024","observert","predikert"
2012,"5053",3,4.00022527452013
2012,"5054",3.20482374768089,4.53780818740158
2012,"5057",3.29399293286219,3.89429878277351
2012,"5058",9.96217391304348,8.51656650233062
2012,"5060",4.49662921348315,7.49405185516924
2012,"5061",2.8,3.69536991046972
2012,"5501",6.4,6.61452489537206
2012,"5503",6.81064981949458,5.89090947677608
2012,"5510",7.8,6.92225423508137
2012,"5512",4.76597510373444,6.06916354225148
2012,"5514",3,3.41349288305016
2012,"5516",4.3,2.81857740489443
2012,"5518",2.4,9.01369469144915
2012,"5520",6,6.24174601304447
2012,"5522",6.9,6.56263281175209
2012,"5524",1.4,1.89302928054656
2012,"5526",3.5,4.05084402568928
2012,"5528",7.2,5.45648740585768
2012,"5530",5.14900568181818,5.54885483831315
2012,"5532",5,4.9103923476718
2012,"5534",4,3.95257420854736
2012,"5536",5.4,4.75679568263849
2012,"5538",5.5,6.01357839572328
2012,"5540",3,2.9638546603617
2012,"5542",6.6,10.501618892412
2012,"5544",6.5,8.0001540388417
2012,"5546",7.6,6.63338177588701
2012,"5601",5.6,5.77937660986372
2012,"5603",3.32903225806452,3.97870480431463
2012,"5605",5.8,4.65227354419365
2012,"5607",4.3,7.74025125450651
2012,"5610",9.6,17.0743438743638
2012,"5612",4,3.70335876769418
2012,"5614",3.2,4.26906602954197
2012,"5616",2.7,2.87307017842237
2012,"5618",2.9,3.55312674925943
2012,"5620",3.6,3.60806226166399
2012,"5622",3.6,4.6373718640175
2012,"5624",3,4.50343089678579
2012,"5626",2.6,3.5623106406265
2012,"5628",2,6.37894050241753
2012,"5630",2.9,5.18829274384122
2012,"5632",2.3,5.33680441251754
2012,"5634",3.7,3.72104212992566
2012,"5636",6.6,5.30768639129064
